3925.90-0000,CARRIER TAPE  12mm*4.1mm
3926.20-0000,Kitchenware articles of plastics  ROLLMATSINK  PR.CHNA
3926.30-0000,353.3mm(L) X 313.4mm(W) X 368.7mm(H)
3926.40-0000, 88593DTM40
3926.90.9000,Bezel Knob  
3926.90-1000,Molding Garnish  
3926.90-3000,MAIN ANTENNA  SMT110 21087241  T6.85*W62.37*L13.59mm  
3926.90-9000,GROMMET(SEAL) 440006
4005.10-1000,Other article of plastic JELLY CASE APPLE FOR IPHONE6 R.KOREA
4005.91-0000,Other article of plastic FOCUS BUMPER CASE for iPhone5 R.KOREA
4008.11-9000,GTS6810 UPPER BK  CU012B0  4925
4008.19-9000,Other articles of plastics Tombo No.9055 PTFE FORMED HOSE PTFE HORMED HOSE(GRAY)
4008.21-9000,Other articles of plastics Tombo No.9055 PTFE FORMED HOSE PTFE HORMED HOSE(BLACK)
4008.29-9000, LINKAGE BUSHTILT 88922YF540
4009.11-0000,DH RING 85344B1000(LH) 85344B1010(RH)
4009.12-0000, EMBLEM ASSYTAILGATE
4009.31-0000,Sheets of cellular rubber ELASTOMERIC FLEXIBLE INSULATION
4009.32-0000,Plates of cellular rubber  AS5120  R.KOREA
4015.90-9000,Plates of cellular rubber  AS1100  R.KOREA
4016.10-0000,Plates of cellular rubber  AS1213  R.KOREA
4016.93-0000,Profile shape of vulcanised rubber R.KOREA
4016.93-0000,8482.91-0000,8482.99-0000,,ASSY HOSE DRUM  DC9716810A
4016.99-1000,ASSY HOSE PRESSURE DRUM  DC9716644A
4016.99-1090,Hose ASMCHRG Air CLR OTLT Air  
4016.99-9000,Other articles of vulcanised rubber GROMMET(31353D3000) R.KOREA
4107.92-0000,  CUSHION
4114.20-1000,  BL
4202.31-1090,  STOPPER
4202.32-1020,  H45
4202.32-1090,GROMMETDASH(919802E040)
4202.92-1010,GROMMETFRONT DOOR(91981B2200)
4202.92-1090,GROMMETREAR DOOR(919811R100)
4202.92-2000,Other articles of vulcanised rubber  COVERCHILD LOCK LEVER 831912E000  R.KOREA
4203.21-2000,  GLASS SCREEN
4205.00-1900,  H45
4303.10-1200,  342*23
4304.00-1000,Other articles of vulcanised rubber RUBBER COMPENSATOR R.KOREA
4402.90-9000,DAMPER(89946C1000)
4407.10-7000,Leather further prepared after crusting of bovine RUGAT EGYPT
4409.29-9000,Patent leather  CHAMELEON LEATHER  R.KOREA
4411.14-9000,Cases with outer surface of cow leather sheet  LEATHER BAR CASE GAL. S2purple
4412.32-7000,Cell phone case with outer surface of plastic sheeting of polyurethaneS4   R.KOREA
4412.39-1090,Cell phone case with outer surface of plastic sheeting of polyurethane S4    R.KOREA
4412.99-1043,Cell phone case with outer surface of plastic sheeting of polyurethane  GALAXY NOTE 2 COVER STAND
4412.99-9291,Cell phone case with outer surface of plastic sheeting of polyurethane FANCY DIARY CASE FOR GALAXY S5 R.KOREA
4418.20-0000,Cell phone case with outer surface of plastic sheeting of polyurethane WOWBUMPER VIEW R.KOREA
4418.72-1000,Cases with outer surface of plastics Mirro Seethroug Case Ni4021 R.KOREA
4419.00-9000,Other cases with outer surface of polyvinylchloride  BAG ASSY PAMPHLET
4420.90-2090,Shoppingbag with outer surface of polypropylene sheeting   PR.CHNA
4421.90-9000,Other bag with outer surface of plastic sheeting
4602.19-9000,( )
4602.90-0000,Shoppingbag with outer surface of textile materials poly taffeta bag PR.CHNA
4804.39-3000,Shoppingbag
4805.92-9000,Other bag with outer surface of textile materials
4810.92-1090,Insulated food or beverage bag of textile materials  INSULATION BAG()  PR.CHNA
4811.59-0000,Insulated food or beverage bag of textile materials  INSULATION BAG()  PR.CHNA
4811.90-1090,Pet carriers FundlePetslingFD202 Black
4818.90-0000,Golf glove of leather GLTX16 VIETNAM
4819.10-0000,Article of apparel of rabbit  GARMENTS(WOMENS COATS)
4819.30-0000,Artificial fur PILE FABRIC PR.CHNA
4819.50-1000,Wood sawn  Spruce  
4821.10-0000,Wood continuously rounded along edge Wood panel for wood blind PR.CHNA
4823.90-9090,Fibreboard  TM CORE ONE SIDE TREADMILL DECKS
4903.00-0000,Doors of wood  MDF   R.KOREA
4908.90-9000,Assembled flooring panel
4911.99-0000,Wood case of lacquerred wood inlaid shells 21.8 cmX21.8 cmX19.5 cm(H) VIETNAM
5205.12-1010,Other articles of wood  PR.CHNA
5205.13-1000,Other article of wood  PR.CHNA
5208.33-0000,ASUNDEN Laundry basket  
5211.32-0000,Other articles made up from goods of heading 46.01 37mm(BLFA2W25) PR.CHNA
5211.43-0000,Uncoated kraft paper
5309.29-0000,Other uncoated paper R.KOREA
5311.00-9000,White coated duplex board with grey back
5401.10-2000,Paper coated with plastic PLA COATED PAPER PLC120 R.KOREA
5402.33-9000,Articles of paper pulp Pet Pad PR.CHNA
5402.46-9000,Paper bag Polypropylene woven Bag with kraft paper R.KOREA
5402.47-9000,Other packing containerCB 1 200 LOTTE BANANA MILK CHINESE
5402.62-0000,Paper labels
5403.39-9000,Article of cellulose fiber GASKET AIR HEATER
5404.19-9000,Article of cellulose fiber GASKET WATER PUMP
5407.20-0000,Article of cellulose fiber GASKET OIL STRAINER
5407.42-0000,Article of cellulose fiber Portable Electronic Vent(VE0025SEC) U.S.A
5407.44-0000,[   120mm   155mm]
5407.53-0000,Transfer paper SUBLIMATION PRINTING PAPER R.KOREA
5407.61-2000,Transfers CRYSTAL FILM NP120
5407.61-4000,Other printed matter  ETCTE253K280  GERMANY
5407.69-1000,Cotton yarn 85%COTTON AND 15% NATURAL FLAX CARDED YARN NE30S1 ON CONE FOR WEAVING PR.CHNA
5407.69-2000,Woven fabric of cotton
5407.69-3000,Woven fabric of cotton
5407.71-9000,Woven fabrics of flax oriental shade(NSP303)
5407.72-9000,Woven fabrics of other vegetable textile fibres oriental shade(NSP101)
5407.73-9000,Woven fabrics of other vegetable textile fibres  
5503.20-1000,ORIENTAL SHADE(NSP302)
5503.20-9090,Sweing thread of polyester filament 150denier
5509.41-0000,Polyester filament textured yarn  PO 7536 DTY+SPAN40
5509.59-0000,Polyester yarn    (1) X270  (1) SDY 7536PSC
5510.90-1000,Polyester oriented yarn XANADU  625 (Lot )  POY 6518 PSC
5512.11-0000,Polyester multifilament yarn  5024 SIM AA  PR.CHNA
5512.99-1000,Twisted Cable Cord(Polyester) 1000D 2*3
5514.21-0000,Biomid Cellulose Fiber  1650D900F 
5515.12-1000,Synthetic monofilament of 67 decitex or more and of which no crosssectional dimension exceeds 1  SUTURES COMPONENTS R.KOREA
5515.12-9000,Woven fabrics obtained from strip PP Woven Fabric R.KOREA
5515.13-9000,Woven fabrics obtained from strip  R.KOREA
5601.29-0000,Woven fabrics of Nylon filament yarn
5601.30-9000,Woven fabrics of Nylon filament yarn
5602.10-1000,Woven fabric of textured polyester filament
5603.12-9000,POLYESTER JACQUARD FABRIC  MCCSR 1303 
5603.13-1000,Woven fabric of synthetic filament yarn
5603.13-9000,POLYESTER STAPLE FIBER    15D 51MM BLACK
5603.14-1000,Polyester staple fibres  POLYESTER STAPLE FIBER  R.KOREA
5603.92-0000,Woven fabrics of polyester staple fibres
5603.93-0000,Polyester staple woven fabric
5603.94-0000,Flock tape  G3PES
5606.00-1000,Needleloom felt fabrics  PLA NONWOVEN GEOTEXTILS()  R.KOREA
5607.50-0000,Nonwoven of manmade filaments
5608.19-1000,Nonwoven
5703.20-0000,Nonwoven of manmade filaments
5704.90-0000,Nonwoven of manmade filaments   
5801.37-1000,Nonwoven
5801.37-2000,Nonwoven
5803.00-0000,AN Carpet Pad No.1 Anti Noise Pad(LH)  G1AN186545  0.5T * 100 * 370
5806.10-3000,LFA TMK Anti Noise Pad  85787C1000  0.2T * 20 * 80
5806.32-0000,Double side tape  MA27956000  JAPAN
5807.90-1000,NonWoven Fabric
5810.92-0000,Nonwovens
5903.10-0000,Nonwovens
5903.20-0000,Nonwovens
5903.90-0000,Gimped yarn SPANDEX COVERING YARN PR.CHNA
5906.10-0000,Other textile floor coverings of felt NONWOVEN FABRIC R.KOREA
5907.00-9000,Other textile floor coverings of felt NONWOVEN FABRIC R.KOREA
5911.10-9000,Gauze  VIEWTY(NN12)  KOREA
5911.90-0000,Narrow woven pile fabric VECRO TAPE 5CM PR.CHNA
6001.10-2000,Narrow woven fabric of manmade fibres PTM25 PET MESH FILTER
6001.92-0000,Labels of textile materials PT1385LR R.KOREA
6004.10-0000,Textile fabrics
6005.31-0000,Knitted fabric coated with polyurethane    R.KOREA
6005.32-0000,Textile fabrics
6005.33-0000,PQDI   
6005.34-0000,Textile fabric impregnated plastic Deco & Wrapping mesh R.KOREA
6006.32-0000,Textile fabrics laminated with plastics POLY TWILL 3LAYER R.KOREA
6006.34-0000,Adhesive tape of rubberised textile fabrics Butyl rubber based compound
6006.42-0000,Reflective fabric FR504 R.KOREA
6104.42-0000,Reflective fabric ED42 R.KOREA
6104.43-0000,Reflective fabric ES42 R.KOREA
6104.63-0000,Textile fabrics coated with carbon SEMI CONDUCTIVE STB TAPE R.KOREA
6106.10-0000,Textile products for technical uses MK0190002 R.KOREA
6106.20-1000,Textile article of a kind used for technical purposes  TAPE(CE0105S)
6106.90-2000,Textile products and articles
6107.99-9000,Textile article of a kind used for technical purposes    R.KOREA
6108.91-0000,Long pile fabrics PILE FABRICS
6109.10-1000,Pile fabric of manmade fiber
6109.90-3010,H7103175   
6109.90-3090,POLYESTER SPAN VELVET(KNIT FABRIC)  
6110.20-0000,F5137461   
6110.30-1000,F5137467   
6110.30-1000,6104.63-0000,Warp knit fabric of synthetic fibres
6112.12-0000,Warp knit fabrics Shading Screen  BJ55 R.KOREA
6115.99-0000,Warp knit fabrics of synthetic fibres
6116.93-0000,Polyester knitted fabrics
6117.10-4000,Polyester knitted fabrics
6201.11-0000,Other knitted fabric of artificial fibres
6201.93-1000,Dresses of cotton CEOM239GB300 PR.CHNA
6202.93-1000,Girls trousers of synthetic fibres
6203.42-9000,Womens blouses of cotton
6203.43-0000,Girls blouse of synthetic fibres
6204.39-9000,Womens blouses of wool
6204.62-1000,Mens underclothing
6204.62-9000,Girls underclothing
6204.63-0000,Singlet
6206.40-1000,Singlets of manmade fibres EM2TS201M1 VIETNAM
6210.40-1000,Similar articles of waistcoats
6210.50-1000,Pullovers
6211.33-1000,Socks of other textiles materials
6211.42-9000,Glove of synthetic fibres  EVERFLEX GLOVE
6211.43-1000,Mens garments of synthetic fibres  REWMJKW13311
6211.43-2000,Boys trousers of cotton SITC3T31 MYANMAR
6212.10-2000,Boys trousers of cotton CETC422002 MYANMAR
6212.90-0000,Mens trousers LM904D701 VIETNAM
6217.10-0000,Shorts of denim GIRLS PANTS
6302.10-9000,Womens trousers SMBLUF1403 PR.CHNA
6302.93-0000,Womens trousers   SMBLUF1401  PR.CHNA
6303.12-0000,Womens trousers  SMBLUF1402  PR.CHNA
6303.92-0000,Womens trousers of cotton 144130012 VIETNAM
6304.93-0000,Wovens trousers of synthetic fibres PSTA34V50900
6304.99-0000,Womens trousers of synthetic fibre  NC3WPT606
6305.32-0000,Womens blouses of synthetic fibres  ALBL4407  PR.CHNA
6305.33-0000,MENS GARMENTS  CDDDU403F  PR.CHNA
6305.39-0000,Other mens garments of fabrics of heading 59.03 REWMJKW13313
6306.22-0000,Other womens or girls garments of fabrics of heading 59.03 Safety vest() R.KOREA
6307.10-0000,Womans garments
6307.20-0000,Womans garments
6307.90-9000,Womens garments
6402.12-0000,Roller Blinder Assy DM
6402.91-1000,ROLLER BLIND ASSEMBLY  916843020R(L43)  72053040
6402.99-9000,Interior blind  TRICO SHADE 0XX  R.KOREA
6403.99-1000,BEAN BAG COVER  L.CHOCOBEAN MESH SKY BLUE  75*75*115(cm)
6404.19-9000,BEAN BAG COVER  L.CHOCOBEAN_SUADE_BROWN  90*90*120(cm)
6405.20-0000,Polypropylene woven Bag  R.KOREA
6406.90-9010,Bag of manmade textile materials  LOTTEnonwoven bag  CHINA
6505.00-9029,Bag of manmade textile materials  lamination nonwoven bag(  )  PR.CHNA
6802.92-0000,Tent of synthetic fibres Isabella Penta
6802.99-0000,Cotton swabs Qtips Cotton Swabs(Item No. 825400) U.S.A.
6805.20-0000,Disposable surgical drapes LAPAROTOMY DRAPE R.KOREA
6813.89-9000,Other made up textile articles ECOLUX DELUX BLACKOUT
6815.10-1000,Other made up textile articles  ECOLUX DELUX(EX5513)  R.KOREA
6815.10-9000,Other made up textile articles  ECOLUX DELUX(EX5535)  R.KOREA
6815.91-0000,UD Low Cover Mat AssyRR SB(LH)
6815.99-0000,  23J13206
6903.90-1000,NSGT Green heat 1 Set R.KOREA
6907.90-9000,Other made up articles STRAP ASSY
6908.90-1000,Other made up article of textile material IA300 R.KOREA
6909.19-0000,Other made up article FASTNER TAPE
6911.10-9000,PYSSLINGAR Trunk for Toys  
6913.90-9020,Other footwear with outer soles and uppers of plastics
6914.90-9000,Footwear
7002.39-0000,Other footwear with outer soles and uppers of plastics Neon(G14SN) R.KOREA
7005.29-1091,Dress shoes with outer soles of rubber and uppers of leather SMP42211 R.KOREA
7006.00-2000,Other footwear RIO NOUNTAIN SHOES PR.CHNA
7006.00-4000,Other headgear  PR.CHNA
7006.00-9000,Other calcareous stone
7007.11-1000,Other calcareous stone
7007.19-1000,VALUE
7007.21-1000,Worked glass for blank mask used in the manufacture of semiconductor BARE BLANK MASK AXQ 6025 0.3T MBE
7007.29-1000,Worked glass for blank mask used in the manufacture of semiconductor BARE BLANK MASK SHQ 6025 2C NTAR7
7013.49-0000,Glass for blank mask used in the manufacture of semiconductor   
7013.99-0000,BARE BLANK MASK 
7017.90-0000,Worked Glass for blank mask used in the manufacture of semiconductor   BARE BLANK MASK 
7018.20-0000,Glass for blank mask used in the manufacture of semiconductor
7019.32-0000,Toughened safety glass of size and shape suitable for incorporation in vehicles  SUNFOOF R.KOREA
7019.39-0000,Toughened safety glass of size and shape suitable for incorporation in vehicles  SIDELITE GLASS  R.KOREA
7019.40-0000,Toughened safety glass for SMART PHONE cover glass
7019.51-0000,Toughened safety glass for SMART PHONE cover glass
7019.52-0000,Toughened (tempered) safety glass iPhone5 glass screen protector  GP104TG R.KOREA
7019.59-0000,Toughened safety glass  SAMI5451PKGSP( S4  
7019.90-9000,WINDOW TOUCH COVER GLASS
7020.00-1019, 110.2185.70.7mm 2320(7 E7)
7104.90-1090,Toughened safety glass  Tempered Glass Protector
7106.10-0000,Toughened safety glass  Tempered Glass Protector
7106.92-9000,Toughened safety glass Tempered Glass Protector QATAB1KGSP R.KOREA
7108.12-1000,Toughened safety glass  Tempered Glass Protector LGVS9851PKGSP  R.KOREA
7108.12-1000,7118.90-1000,Toughened safety glass Tempered Glass Protector NV61PKGSP1 R.KOREA
7108.13-9090,Toughened safety glass  NV71PKGSP
7112.91-1000,8108.90-9000,Toughened safety glass  NV71PKGSP1
7112.99-9000,Toughened safety glass Tempered Glass Protector IPH5S1PKGSP R.KOREA
7113.11-0000,Toughened safety glass HTC65251PKGSP(Toughened Safety Glass = Tempered Glass) R.KOREA
7114.11-9000,Laminated safety glass  of size and shape suitable for incorporation in vehicles
7114.11-9000,7118.10-0000,Ornaments of lampworked glass HAND MADE IRREGULAR BUBBLES 13Z06202 CZECH
7116.10-2000,Glass microsphere MSR8040 ZZ11E3911 JAPAN
7116.20-9010,Glass microsphere  MSVSC3B5  JAPAN
7117.19-9000,Glass microsphere Admafine Silica SO31R JAPAN
7117.90-0000,(AGM)  ES3012
7118.10-0000,Articles of glass fibres  R.KOREA
7118.90-1000,Glass woven fabic of roving FAB MAT
7204.29-0000,ADHESIVE TAPE AGT6W0180H
7204.30-0000,EGP TAPE EGP40
7205.29-0000,Glass fiber woven fabric GLASS FIBER CLOTH  385J1
7209.26-1000,Glass fiber woven fabric F430AAF
7210.49-1090,Glass fiber woven fabric  K618CR
7211.19-1000,Glass fibres woven fabric 224EPC R.KOREA
7219.34-1090,Glass fiber woven fabric  GLASS FIBER COATED PHENOLIC RESIN
7220.20-1090,Glass woven fabric BGF GLASS 45438.5 INCH 580
7220.90-1090,Other articles of fused quartz flange
7226.92-0000,Sapphire wafer
7228.30-9000,Silver power U.S.A
7304.11-0000,Silver
7304.51-0000,Gold
7304.59-0000,Gold of other unwrought forms  1oz GOLD AMERICAN EAGLE USA
7305.31-2000,Gold
7305.31-9000,RESIDUES OF TITANI CLAD WITH GOLD SCRAP  PR.CNHA
7305.90-0000,Other waste of containing precious metal  Silver paste
7306.30-1090,Other waste of containing precious metal  Silver waste and scrap( (LTCC) )
7306.30-2010,Other waste of containing precious metal  EMC   R.KOREA
7306.30-2020,Other waste of containing precious metal  POWER INDUCTOR  R.KOREA
7306.30-2030,Silver chain for jewellery  Silver cup chain with cubic zirconia  R.KOREA
7306.30-2090,Silver bracelet  B140401T  R.KOREA
7306.40-1000,Silver bullion coin 1oz SILVER CANADIAN MAPLE LEAF CANADA
7306.40-2000,Articles of cultured pearls LOOSE FRESHWATER PEARLS  PR.CHNA
7307.19-0000,Articles of precious stone R5604 R.KOREA
7307.21-0000,Brass chain for article of semiprecious stones  Brass cup chain with cubic zirconia  R.KOREA
7307.22-9000,Semi Finished Metal Pendant ID TAG ID2950
7307.29-0000,Coin Silver bullion coin  32.15 oz SILVER AUSTRALIAN KOOKABURRA AUSTRAL
7307.91-0000,   0.87C
7307.99-1000,Flatrolled products of stainless steel
7307.99-9000,Flatrolled products of other alloy steel
7308.30-0000,Other pipe
7308.40-0000,Other pipe
7308.90-9000,Ceremic Bend Pipe  for CFBC ( 
7308.90-9000,7326.90-9000,CONNECTOR ASSY 587234D000
7309.00-0000,UNION NUT
7312.10-1099,Fitting of steel Connector
7314.14-0000,Tube fitting of steel BANJO
7314.49-0000,Pipe fittings of steel WELDING FITTING INSULATION JOINT 30
7315.11-0000,WIND TOWER FLANGE 
7318.15-1000,Structures of iron  VERTICAL LADDER  R.KOREA
7318.15-2000,Steel structure CASTING R.KOREA
7318.15-3000,Structures of steel cable ladder(OE100125150) PR.CHNA
7318.15-9000,Structures of steel
7318.16-0000,HATCH  R.KOREA
7318.19-0000,Structures  VIETNAM
7318.21-0000,Structures of steel Platform Stair(Check plate) Handrail
7318.22-0000,Part of structures Gratings
7318.23-0000,Stranded wire Other stranded wire
7318.29-0000,OIL FILTER
7320.20-1000,3492000
7320.20-9000,BOLTFLANGE  1104306166K  R.KOREA
7320.90-9000,1125106161
7321.19-0000,  M61.0P16
7323.10-0000,Bolt  B060600396  KR
7323.93-0000,Bolt  INSERT BOLT  R.KOREA
7323.99-0000,STUD BOLT(643721F000)
7325.99-1000,Other screws of steel 1120000015
7326.20-0000,Nuts FOUR(4) HOLE NUT
7326.90-9000,NUTS SPRING NUT
7326-90-9000,CLAMP PLATE  90015019
7403.21-0000,Manual wheelchair ramp PR.CHNA
7404.00-0000,Other articles of iron or steel CHAIN COMPRESSOR R.KOREA
7407.10-0000,Other articles of iron or steel CORSS BITT R.KOREA
7409.11-1000,Metal frame R.KOREA
7409.11-1000,7409.11-9000, R.KOREA
7409.29-9000,Other articles of iron or steel  Damper  700W*4500*200H  R.KOREA
7409.40-1010,Other articles of iron or steel  INTAKE SILENCER  R.KOREA
7409.40-1010,7409.40-1090,Structures of steel   INSTALLATION PLATE  PR.CHNA
7409.90-1000,Other articles of iron or steel  VIETTNAM
7409.90-1000,7409.90-9000,LD EYELET
7410.12-0000,Bracket SETBRKT
7410.21-1000,Other articles of iron or steel REC. DUCT PIECE  R.KOREA
7410.21-1000,7410.21-9000,CLIP SPRING P32R() 32mm() 26.45mm() 9mm()
7410.21-9000,MANIFOLD SEPARATOR
7411.21-0000, 1062060X*
7411.22-1000,SEPARATE PLATE LOWER  4884502200()
7415.21-0000,Other articles of iron or steel  UNIVERSAL ROLLER FAIRLEAD
7415.33-0000,Other articles of iron or steel  BITT
7419.99-9000,Other articles of iron or steel  BOLLARD
7502.20-0000,PROJ RING
7508.10-0000,Cable way steel  R.KOREA
7508.90-9000,ASSY LEG DRUM  DC9700920S
7601.10-0000,CLAMP SHOE
7601.20-2000,STRAP
7604,29-1000,GUIDE WHOLD DOWN(UP) AH36 FPROCESS PNTT2
7604.10-2010,PIPE SHOE
7604.10-2090,COAMING
7604.21-0000,Other articles of steel Bypass Plate
7604.29-9000,Lego Key Light(Star Wars )  
7606.92-0000,Lego Key Light  
7607.20-9000,          17cm()
7608.20-0000,Other articles of iron or steel MESH PALLET PR.CHNA
7609.00-0000,Other articles of steel STEEL COMPOSITE PANEL 1184.3  2736
7610.10-0000,Other articles of steel HULL SEATING UUC 405455 R.KOREA
7610.90-9000,VALUE
7612.90-9030,EJECT PIN  SMA5000
7616.10-0000,CLAMP 975534D712()
7616.99-9090, (Stand for mobile phone) 
7802.00-0000,8442.50-0000,Coppernickel alloys strip  COPPER STRIP
8108.90-9000,Copper strip LAAB0169 GERMANY
8113.00-0000,Other copper alloys strip for use in manufacturing semiconductor RM01000545A  GERMANY
8201.90-4000,Other copper alloys strip  COPPER STRIP LAAB0116 GERMANY
8202.31-0000,Other copper alloys strip  COPPER STRIP LAAB0148 PR.CHNA
8202-99-1000,Not backed of copper alloys foil LAAA0313 SNGAPOR
8203.20-2000,Refined copper foil Doublesided Copper Laminated Sheet R5766W JAPAN
8204.11-0000,Copper foil R5766W JAPAN
8205.59-9000,Backed of refined copper foil AHTF218WC001(GH0208049A) R.KOREA
8207.20-0000,WASHER(1751212000())
8207.30-1000,Nut Knocksensor nut R.KOREA
8207.30-2000,Unwrought aluminium PRIMARY UNALLOYED ALUMINIUM AUSTRAL
8207.30-3000, (ROU 1165)  24()  3
8207.60-1000,Hollow profiles of aluminium alloys Rotor vane 1W
8207.90-1000,TUBE WATER(20mm
8211.92-0000,TUBE REFRIGERANT 619266
8214.20-0000,HEAT SINK  GOLF DDR
8214.90-1000,Aluminium alloy plate Blank Material GERMANY
8301.40-1090,Aluminium foil of a thickness (excluding any backing) not exceeding 0.2  SYNTHETIC FIBER CLOTH
8302.10-0000,Aluminium foil of a thickness not exceeding 0.2mm
8302.30-0000,Pipe of aluminium alloyed  ALUMINUM PIPE  A3003  R.KOREA
8302.42-0000,M149EB9CC01 Cable Braket
8302.49-9000,REINF ASSYFR SBLT MTG UPR LR
8302.50-0000,  6247677C1000
8302-30-0000,REINF ASSYRR SBELT CTR MTG
8305.20-0000,REINF ASSYRR SBELT MTG LH
8307.10-0000,RETAINER ASSYRR DR STRIKER LH
8308.90-2000,BRKT ASSYCOWL CBAR MTG RH
8308.90-4000,REINF ASSYRR DR CHCKER MTG LH
8309.90-9000,REINF RR FLR SMBR PIPE NUT LH 658822T000
8311.30-9010,ENTNFAPRON INR RR LWR
8401.40-0000,REAR RAIL ASSY
8402.19-9000,BRKTWIPER PIVOT SIDE MTG 667731W010
8406.81-3000,8406.90-9000,8501.64-0000,8502.39-4000,8503.00-2090,ROLLER BLIND BLADE  KH5748040  783mm13mm4mm
8409.91-1000,34063632  BRKT
8409.99-2000,VALUE
8409.99-3030,BRKTFLOOR SIDE EXT 745E95HA0A
8409.99-9090,Retainer assy
8409-91-1000,                 88113LF520
8412.21-1000,   CUSH BRKT ASSYRR
8412.90-9000,   LOCK GUIDEOTR
8413.20-0000,Base metal mountings for furniture RAIL KIT
8413.30-3000,VALUE
8413.50-9020,  UPPER RAILIPEL
8413.50-9030,  NO2. (DKB010)
8413.60-9010,   NO6. (DKB0151)
8413.60-9020,  NO3. (DKB012)
8413.70-9010,    NO2(DKB0028)
8413.70-9020,PLATE(CATCH) 25020100113A
8413.70-9090,BRACKETSDCARD  FC09002561A
8413.91-3000,CAMERA BRACKET PLATE  SMG5308W
8414.30-1000,Parts of nuclear reactors Encapsulated Mixed MRI Microtherm Panel USA
8414.30-2000,Parts of nuclear reactors Insulation package USA
8414.51-9000,Parts of nuclear reactors  Encapsulated Microtherm Panel  USA
8414.80-9190,Other vapour generating boilers  INCINERATION PERPFECT BOILER
8414.80-9210,Parts of engine COMPLETE ASSYTIMING CHAIN COVER  FR(LAMBDA2 TCCM) R.KOREA
8414.90-1000,AIM(Air Intake Manifold)  
8414.90-9010,Other parts Suitable for use with sparkignition internal combustion piston engines of Vehicle  Injector ASMMPORT FUEL  US
8414.90-9020,SHAFT(DR) 2.4 MPI  MPIENGINE()  SPN021969
8415.83-0000,Part of engine PN12636308 R.KOREA
8415.90-0000,Part of engine  PN12645254  R.KOREA
8418.69-2010,Exhaust Manifold Runner Upper
8418.69-2030,HPP PIPE  PUMP TO RAIL  25192937
8418.69-2090,PIPE ASSY  HIGH PRESSURE FRT  353053C201
8418.99-9000,AIM(Air Intake Manifold)  
8419.19-0000,7616.99-9090,RBSM Balance Shaft(DR)  RENGINE()  SPN028567
8419.39-9000,Part of engine  Shaftinput  R.KOREA
8419.50-9000,Fore end cover completearrangement 6S50MCC
8419.81-0000,Cover on EXH.SIDE S60MCC
8419.89-9010,Part of engines for marine FRONT COVERCHAIN CASE(6S70MCC)
8419.89-9020,Part of engines for marine COVER FOR MOMENT COMPENSATOR (S60MCC)  R.KOREA
8419.89-9090,Parts of engines for marine EXHAUST VALVE ASSEMBLY(5S50ME) R.KOREA
8419.90-9090,Part of engines THRUST PIECE R.KOREA
8421.19-1000,CAPCMSHF BRG  GEN3
8421.21-1000,COVERASMCM  B15D
8421.21-9090,Parts of hydraulic jet engines(hydrojets)  TRANSOM FRANGES
8421.23-1000,Pump for internal combustion piston engines  Emergency M.O.D(Marine Diesel Oil)Pump  R.KOREA
8421.29.9000,Hydraulic Cylinder Unit
8421.29-9000,FUEL OIL PRESSURE BOOSTER
8421.39-1000,Volute pump  MAGNETIC DRIVE METALLIC PUMP  R.KOREA
8421.39-2000,Turbo pump unit for Liquid Rocket Engine  RD8  UKRAINE
8421.39-9010,Parts of liquid pump  BALL GUIDE  R.KOREA
8421.39-9020,Parts of reciprocating pump  Cylinder block assy
8421.39-9090,Parts of reciprocating pump  Regulator
8421.99-1000,Parts of reciprocating pump  Swash plate & Support
8421.99-9010,O.V.M ASSYJACK and HOOK  091002W100  DM TMK  
8421.99-9030,Part of fans COOLING FAN ITALIA
8421.99-9090,COOLING FAN INDIA
8422.30-1000,SPIRAL FREEZER  GYROCOMPACT GC M7 SWEDEN
8422.30-2000,AIR BATH SHAKER MBR024 JAPAN
8422.30-9000,AIR BATH SHAKER MBR022UP JAPAN
8422.40-9010,ESPREE REACTOR
8424.89-9000,DISCAGE REACTOR
8424.90-9090,3402.20-1000,6307.90-9000,3926.20-0000,UF MODULE KR01 43.5mm X 70mm
8425.31-9000,###############################################################################################################################################################################################################################################################
8425.39-9000,           808mm(W)400mm(D)1011mm(H)
8425.49-1000,PURIFYIING Filter K3 1 micron scale inhibitor  R.KOREA
8426.20-0000,PURIFYING FILTER RO Membrane
8427.10-1010,BioPak Ultrafiltration Cartridge  CDUFBI001  FRANCE
8427.10-2010,  InOut Remover( )
8428.33-2000,Strainer YStrainer R.KOREA
8428.39-0000,Strainer  Duplex Strainer  R.KOREA
8428.90-9000,MillexGS Syringe Filter Unit  SLGSV255F
8428.90-9000,8422.40-9090,Purifying machinery
8428.90-9000,8479.81-1000,8479.81-9000,8543.30-0000,8419.39-9000,Exhaust Muffler Part TUBE ASSY EXHAUST FRONT
8431.20-0000, 440mm *  377mm x  150mm
8431.31-0000,Exhaust Muffler Part TUBE ASSY EXH CONVERTER FRONT
8431.39-0000,Exhaust Muffler Part TUBE ASSY EXH CONVERTER FRONT
8431.49-9000,Vent Filter  TANKMPK01  FRANCE
8443.19-9000,CONE OUT SUB SJE455543S
8443.32-1090,Parts for Exhaust Converter  ICR COVER  SUS 439 0.6T  R.KOREA
8443.39-1090, 430mm *  324mm *  95mm
8443.99-1000,Parts for Exhaust Manifold Converter Cone for manifold exhaust system
8443.99-2000,Parts of purifying machinery Separator Internal JAPAN
